-26.3333	-73.5833	451.00
-26.4167	-73.5833	452.00
-26.5000	-73.5833	453.00
-26.5833	-73.5833	454.00
-26.6667	-73.5833	455.00
-26.7500	-73.5833	456.00
-26.8333	-73.5833	457.00
-26.9167	-73.5833	458.00
-27.0000	-73.5833	459.00
-27.0833	-73.5833	460.00
-27.1667	-73.6667	461.00
-27.2500	-73.6667	462.00
-27.3333	-73.6667	463.00
-27.4167	-73.6667	464.00
-27.5000	-73.6667	465.00
-27.5833	-73.7500	466.00
-27.7500	-73.7500	467.00
-27.8333	-73.8333	468.00
-27.9167	-73.8333	469.00
-28.0000	-73.8333	470.00
-28.0833	-73.8333	471.00
-28.1667	-73.8333	472.00
-28.2500	-73.9167	473.00
-28.3333	-73.9167	474.00
-28.4167	-73.9167	475.00
-28.5000	-73.9167	476.00
-28.5833	-73.9167	477.00
-28.6667	-74.0000	478.00
-28.7500	-74.0000	479.00
-28.8333	-74.0833	480.00
-28.8333	-74.0000	481.00
-28.9167	-74.0833	482.00
-29.0000	-74.1667	483.00
-29.0833	-74.1667	484.00
-29.1667	-74.2500	485.00
-29.3333	-74.1667	486.00
-29.4167	-74.1667	487.00
-29.8333	-74.0833	488.00
-29.9167	-74.0833	489.00
-30.0000	-74.0833	490.00
-30.2500	-74.0000	491.00
-30.3333	-74.0000	492.00
-30.4167	-74.0000	493.00
-30.5000	-74.0000	494.00
-30.5833	-74.0000	495.00
-30.8333	-73.9167	496.00
-30.9167	-73.9167	497.00
-31.0000	-73.9167	498.00
-31.0833	-73.9167	499.00
-31.1667	-73.9167	500.00
-31.2500	-73.9167	501.00
-31.3333	-73.9167	502.00
-31.4167	-73.9167	503.00
-31.5000	-73.9167	504.00
-32.5000	-74.0000	505.00
-32.5833	-74.0000	506.00
-32.6667	-74.0000	507.00
-32.7500	-74.0000	508.00
-32.8333	-74.0000	509.00
-32.9167	-74.0000	510.00
-33.0000	-74.0000	511.00
-33.0833	-74.0000	512.00
-33.6667	-74.0000	513.00
-33.7500	-74.0000	514.00
-33.8333	-74.0000	515.00
-33.9167	-74.0000	516.00
-34.0000	-74.0000	517.00
-34.0833	-74.0000	518.00
-34.1667	-74.0000	519.00
-34.2500	-74.0000	520.00
-34.3333	-74.0000	521.00
-34.4167	-74.0000	522.00
-34.5000	-74.0000	523.00
-34.5833	-74.0000	524.00
-34.6667	-74.0000	525.00
-34.7500	-74.0000	526.00
-34.8333	-74.0000	527.00
-34.9167	-74.0000	528.00
-35.0000	-74.0000	529.00
-35.0833	-74.0000	530.00
-35.1667	-74.0000	531.00
-35.2500	-74.0000	532.00
-35.3333	-74.0000	533.00
-35.4167	-74.0000	534.00
-35.5000	-74.0000	535.00
-35.8333	-74.0833	536.00
-35.9167	-74.0833	537.00
-36.0000	-74.0833	538.00
-36.5000	-74.0833	539.00
-36.5833	-74.0833	540.00
-36.6667	-74.0833	541.00
-36.7500	-74.0833	542.00
-36.8333	-74.0833	543.00
-36.9167	-74.0833	544.00
-37.5000	-74.0000	545.00
-37.5833	-74.0000	546.00
-37.5833	-73.9167	547.00
-37.8333	-73.8333	548.00
-37.9167	-73.8333	549.00
-38.0000	-73.8333	550.00
-38.0833	-73.8333	551.00
-38.1667	-73.8333	552.00
-38.2500	-73.7500	553.00
-38.3333	-73.7500	554.00
-38.5833	-73.6667	555.00
-39.0000	-73.6667	556.00
-39.0833	-73.6667	557.00
-39.1667	-73.5833	558.00
-39.2500	-73.5833	559.00
-39.3333	-73.5833	560.00
-39.4167	-73.5833	561.00
-39.5000	-73.5833	562.00
-39.5833	-73.5833	563.00
-39.6667	-73.5833	564.00
-39.7500	-73.5833	565.00
-39.8333	-73.5833	566.00
-39.8333	-73.5000	567.00
-39.9167	-73.5000	568.00
